Date,Hour,ED_Patients
8/20/2018,21,59
8/20/2018,22,55
8/20/2018,23,49
8/21/2018,0,40
8/21/2018,1,37
8/21/2018,2,27
8/21/2018,3,21
8/21/2018,4,15
8/21/2018,5,15
8/21/2018,6,13
8/21/2018,7,14
8/21/2018,8,13
8/21/2018,9,15
8/21/2018,10,24
8/21/2018,11,28
8/21/2018,12,32
8/21/2018,13,35
8/21/2018,14,37
8/21/2018,15,39
8/21/2018,16,40
8/21/2018,17,50
8/21/2018,18,54
8/21/2018,19,56
8/21/2018,20,49
8/21/2018,21,55
8/21/2018,22,43
8/21/2018,23,38
8/22/2018,0,36
8/22/2018,1,32
8/22/2018,2,24
8/22/2018,3,17
8/22/2018,4,16
8/22/2018,5,12
8/22/2018,6,9
8/22/2018,7,11
8/22/2018,8,12
8/22/2018,9,20
8/22/2018,10,28
8/22/2018,11,33
8/22/2018,12,38
8/22/2018,13,47
8/22/2018,14,49
8/22/2018,15,47
8/22/2018,16,48
8/22/2018,17,41
8/22/2018,18,37
8/22/2018,19,43
8/22/2018,20,38
8/22/2018,21,36
8/22/2018,22,34
8/22/2018,23,26
8/23/2018,0,22
8/23/2018,1,26
8/23/2018,2,20
8/23/2018,3,17
8/23/2018,4,15
8/23/2018,5,14
8/23/2018,6,11
8/23/2018,7,14
8/23/2018,8,13
8/23/2018,9,16
8/23/2018,10,23
8/23/2018,11,25
8/23/2018,12,34
8/23/2018,13,33
8/23/2018,14,35
8/23/2018,15,43
8/23/2018,16,50
8/23/2018,17,51
8/23/2018,18,53
8/23/2018,19,51
8/23/2018,20,50
8/23/2018,21,45
8/23/2018,22,40
8/23/2018,23,35
8/24/2018,0,28
8/24/2018,1,32
8/24/2018,2,28
8/24/2018,3,22
8/24/2018,4,20
8/24/2018,5,22
8/24/2018,6,24
8/24/2018,7,19
8/24/2018,8,16
8/24/2018,9,19
8/24/2018,10,22
8/24/2018,11,24
8/24/2018,12,30
8/24/2018,13,36
8/24/2018,14,42
8/24/2018,15,47
8/24/2018,16,42
8/24/2018,17,48
8/24/2018,18,50
8/24/2018,19,49
8/24/2018,20,47
8/24/2018,21,46
8/24/2018,22,40
8/24/2018,23,30
8/25/2018,0,27
8/25/2018,1,30
8/25/2018,2,25
8/25/2018,3,26
8/25/2018,4,24
8/25/2018,5,22
8/25/2018,6,17
8/25/2018,7,13
8/25/2018,8,19
8/25/2018,9,22
8/25/2018,10,28
8/25/2018,11,39
8/25/2018,12,43
8/25/2018,13,49
8/25/2018,14,46
8/25/2018,15,50
8/25/2018,16,51
8/25/2018,17,58
8/25/2018,18,56
8/25/2018,19,50
8/25/2018,20,48
8/25/2018,21,45
8/25/2018,22,33
8/25/2018,23,24
8/26/2018,0,23
8/26/2018,1,19
8/26/2018,2,15
8/26/2018,3,11
8/26/2018,4,8
8/26/2018,5,5
8/26/2018,6,7
8/26/2018,7,10
8/26/2018,8,19
8/26/2018,9,21
8/26/2018,10,29
8/26/2018,11,35
8/26/2018,12,37
8/26/2018,13,35
8/26/2018,14,46
8/26/2018,15,47
8/26/2018,16,50
8/26/2018,17,48
8/26/2018,18,49
8/26/2018,19,52
8/26/2018,20,54
8/26/2018,21,61
8/26/2018,22,48
8/26/2018,23,39
8/27/2018,0,34
8/27/2018,1,24
8/27/2018,2,25
8/27/2018,3,20
8/27/2018,4,14
8/27/2018,5,13
8/27/2018,6,13
8/27/2018,7,10
8/27/2018,8,13
8/27/2018,9,24
8/27/2018,10,29
8/27/2018,11,35
8/27/2018,12,41
8/27/2018,13,50
8/27/2018,14,57
8/27/2018,15,61
8/27/2018,16,67
8/27/2018,17,60
8/27/2018,18,61
8/27/2018,19,64
8/27/2018,20,60
8/27/2018,21,50
8/27/2018,22,49
8/27/2018,23,49
8/28/2018,0,40
8/28/2018,1,39
8/28/2018,2,35
8/28/2018,3,26
8/28/2018,4,20
8/28/2018,5,13
8/28/2018,6,16
8/28/2018,7,15
8/28/2018,8,17
8/28/2018,9,23
8/28/2018,10,27
8/28/2018,11,33
8/28/2018,12,35
8/28/2018,13,42
8/28/2018,14,44
8/28/2018,15,43
8/28/2018,16,37
8/28/2018,17,41
8/28/2018,18,44
8/28/2018,19,51
8/28/2018,20,49
8/28/2018,21,47
8/28/2018,22,39
8/28/2018,23,35
8/29/2018,0,31
8/29/2018,1,22
8/29/2018,2,10
8/29/2018,3,8
8/29/2018,4,6
8/29/2018,5,7
8/29/2018,6,8
8/29/2018,7,6
8/29/2018,8,8
8/29/2018,9,13
8/29/2018,10,24
8/29/2018,11,28
8/29/2018,12,36
8/29/2018,13,37
8/29/2018,14,39
8/29/2018,15,41
8/29/2018,16,36
8/29/2018,17,35
8/29/2018,18,34
8/29/2018,19,36
8/29/2018,20,34
8/29/2018,21,28
8/29/2018,22,22
8/29/2018,23,16
8/30/2018,0,8
8/30/2018,1,7
8/30/2018,2,10
8/30/2018,3,11
8/30/2018,4,12
8/30/2018,5,12
8/30/2018,6,11
8/30/2018,7,11
8/30/2018,8,14
8/30/2018,9,16
8/30/2018,10,21
8/30/2018,11,21
8/30/2018,12,26
8/30/2018,13,32
8/30/2018,14,39
8/30/2018,15,40
8/30/2018,16,49
8/30/2018,17,46
8/30/2018,18,44
8/30/2018,19,43
8/30/2018,20,48
8/30/2018,21,46
8/30/2018,22,41
8/30/2018,23,38
8/31/2018,0,34
8/31/2018,1,37
8/31/2018,2,26
8/31/2018,3,22
8/31/2018,4,22
8/31/2018,5,21
8/31/2018,6,15
8/31/2018,7,12
8/31/2018,8,17
8/31/2018,9,14
8/31/2018,10,17
8/31/2018,11,24
8/31/2018,12,35
8/31/2018,13,45
8/31/2018,14,47
8/31/2018,15,46
8/31/2018,16,53
8/31/2018,17,55
8/31/2018,18,51
8/31/2018,19,54
8/31/2018,20,42
8/31/2018,21,43
8/31/2018,22,34
8/31/2018,23,32
9/1/2018,0,30
9/1/2018,1,28
9/1/2018,2,25
9/1/2018,3,23
9/1/2018,4,21
9/1/2018,5,18
9/1/2018,6,15
9/1/2018,7,12
9/1/2018,8,15
9/1/2018,9,18
9/1/2018,10,18
9/1/2018,11,20
9/1/2018,12,28
9/1/2018,13,34
9/1/2018,14,31
9/1/2018,15,32
9/1/2018,16,28
9/1/2018,17,32
9/1/2018,18,29
9/1/2018,19,31
9/1/2018,20,30
9/1/2018,21,32
9/1/2018,22,32
9/1/2018,23,30
9/2/2018,0,26
9/2/2018,1,27
9/2/2018,2,23
9/2/2018,3,24
9/2/2018,4,21
9/2/2018,5,16
9/2/2018,6,14
9/2/2018,7,15
9/2/2018,8,16
9/2/2018,9,22
9/2/2018,10,25
9/2/2018,11,29
9/2/2018,12,34
9/2/2018,13,36
9/2/2018,14,44
9/2/2018,15,42
9/2/2018,16,45
9/2/2018,17,43
9/2/2018,18,42
9/2/2018,19,42
9/2/2018,20,43
9/2/2018,21,40
9/2/2018,22,29
9/2/2018,23,31
9/3/2018,0,27
9/3/2018,1,19
9/3/2018,2,15
9/3/2018,3,15
9/3/2018,4,13
9/3/2018,5,10
9/3/2018,6,9
9/3/2018,7,13
9/3/2018,8,15
9/3/2018,9,21
9/3/2018,10,27
9/3/2018,11,27
9/3/2018,12,29
9/3/2018,13,31
9/3/2018,14,37
9/3/2018,15,36
9/3/2018,16,40
9/3/2018,17,48
9/3/2018,18,43
9/3/2018,19,43
9/3/2018,20,41
9/3/2018,21,40
9/3/2018,22,36
9/3/2018,23,32
9/4/2018,0,24
9/4/2018,1,23
9/4/2018,2,21
9/4/2018,3,23
9/4/2018,4,19
9/4/2018,5,15
9/4/2018,6,13
9/4/2018,7,16
9/4/2018,8,16
9/4/2018,9,16
9/4/2018,10,19
9/4/2018,11,25
9/4/2018,12,35
9/4/2018,13,50
9/4/2018,14,43
9/4/2018,15,46
9/4/2018,16,50
9/4/2018,17,42
9/4/2018,18,38
9/4/2018,19,39
9/4/2018,20,41
9/4/2018,21,41
9/4/2018,22,36
9/4/2018,23,25
9/5/2018,0,22
9/5/2018,1,25
9/5/2018,2,19
9/5/2018,3,17
9/5/2018,4,13
9/5/2018,5,12
9/5/2018,6,14
9/5/2018,7,11
9/5/2018,8,11
9/5/2018,9,15
9/5/2018,10,24
9/5/2018,11,25
9/5/2018,12,32
9/5/2018,13,40
9/5/2018,14,44
9/5/2018,15,40
9/5/2018,16,52
9/5/2018,17,53
9/5/2018,18,45
9/5/2018,19,39
9/5/2018,20,41
9/5/2018,21,51
9/5/2018,22,42
9/5/2018,23,41
9/6/2018,0,38
9/6/2018,1,30
9/6/2018,2,25
9/6/2018,3,21
9/6/2018,4,12
9/6/2018,5,13
9/6/2018,6,9
9/6/2018,7,12
9/6/2018,8,16
9/6/2018,9,18
9/6/2018,10,26
9/6/2018,11,33
9/6/2018,12,39
9/6/2018,13,38
9/6/2018,14,45
9/6/2018,15,46
9/6/2018,16,51
9/6/2018,17,48
9/6/2018,18,56
9/6/2018,19,55
9/6/2018,20,49
9/6/2018,21,42
9/6/2018,22,35
9/6/2018,23,25
9/7/2018,0,21
9/7/2018,1,14
9/7/2018,2,14
9/7/2018,3,12
9/7/2018,4,9
9/7/2018,5,8
9/7/2018,6,8
9/7/2018,7,6
9/7/2018,8,9
9/7/2018,9,12
9/7/2018,10,18
9/7/2018,11,27
9/7/2018,12,31
9/7/2018,13,34
9/7/2018,14,40
9/7/2018,15,44
9/7/2018,16,50
9/7/2018,17,54
9/7/2018,18,50
9/7/2018,19,48
9/7/2018,20,45
9/7/2018,21,45
9/7/2018,22,52
9/7/2018,23,51
9/8/2018,0,50
9/8/2018,1,46
9/8/2018,2,40
9/8/2018,3,35
9/8/2018,4,32
9/8/2018,5,24
9/8/2018,6,18
9/8/2018,7,20
9/8/2018,8,21
9/8/2018,9,22
9/8/2018,10,23
9/8/2018,11,32
9/8/2018,12,33
9/8/2018,13,38
9/8/2018,14,38
9/8/2018,15,40
9/8/2018,16,34
9/8/2018,17,41
9/8/2018,18,38
9/8/2018,19,42
9/8/2018,20,36
9/8/2018,21,29
9/8/2018,22,29
9/8/2018,23,26
9/9/2018,0,24
9/9/2018,1,21
9/9/2018,2,17
9/9/2018,4,16
9/9/2018,5,10
9/9/2018,6,11
9/9/2018,7,11
9/9/2018,8,12
9/9/2018,9,14
9/9/2018,10,24
9/9/2018,11,28
9/9/2018,12,33
9/9/2018,13,41
9/9/2018,14,41
9/9/2018,15,33
9/9/2018,16,40
9/9/2018,17,37
9/9/2018,18,39
9/9/2018,19,32
9/9/2018,20,32
9/9/2018,21,32
9/9/2018,22,35
9/9/2018,23,32
9/10/2018,0,29
9/10/2018,1,24
9/10/2018,2,23
9/10/2018,3,20
9/10/2018,4,14
9/10/2018,5,10
9/10/2018,6,11
9/10/2018,7,9
9/10/2018,8,18
9/10/2018,9,21
9/10/2018,10,29
9/10/2018,11,37
9/10/2018,12,46
9/10/2018,13,51
9/10/2018,14,49
9/10/2018,15,50
9/10/2018,16,50
9/10/2018,17,52
9/10/2018,18,51
9/10/2018,19,55
9/10/2018,20,56
9/10/2018,21,59
9/10/2018,22,59
9/10/2018,23,48
9/11/2018,0,39
9/11/2018,1,26
9/11/2018,2,23
9/11/2018,3,20
9/11/2018,4,19
9/11/2018,5,13
9/11/2018,6,11
9/11/2018,7,12
9/11/2018,8,13
9/11/2018,9,14
9/11/2018,10,15
9/11/2018,11,20
9/11/2018,12,33
9/11/2018,13,47
9/11/2018,14,49
9/11/2018,15,45
9/11/2018,16,41
9/11/2018,17,44
9/11/2018,18,39
9/11/2018,19,44
9/11/2018,20,41
9/11/2018,21,43
9/11/2018,22,37
9/11/2018,23,34
9/12/2018,0,29
9/12/2018,1,21
9/12/2018,2,19
9/12/2018,3,13
9/12/2018,4,15
9/12/2018,5,15
9/12/2018,6,14
9/12/2018,7,12
9/12/2018,8,13
9/12/2018,9,22
9/12/2018,10,25
9/12/2018,11,35
9/12/2018,12,41
9/12/2018,13,46
9/12/2018,14,43
9/12/2018,15,44
9/12/2018,16,57
9/12/2018,17,54
9/12/2018,18,50
9/12/2018,19,50
9/12/2018,20,46
9/12/2018,21,46
9/12/2018,22,42
9/12/2018,23,35
9/13/2018,0,31
9/13/2018,1,27
9/13/2018,2,23
9/13/2018,3,20
9/13/2018,4,16
9/13/2018,5,13
9/13/2018,6,10
9/13/2018,7,12
9/13/2018,8,12
9/13/2018,9,16
9/13/2018,10,18
9/13/2018,11,23
9/13/2018,12,35
9/13/2018,13,37
9/13/2018,14,38
9/13/2018,15,35
9/13/2018,16,35
9/13/2018,17,37
9/13/2018,18,32
9/13/2018,19,31
9/13/2018,20,28
9/13/2018,21,38
9/13/2018,22,36
9/13/2018,23,34
9/14/2018,0,26
9/14/2018,1,19
9/14/2018,2,18
9/14/2018,3,17
9/14/2018,4,12
9/14/2018,5,8
9/14/2018,6,8
9/14/2018,7,11
9/14/2018,8,12
9/14/2018,9,18
9/14/2018,10,20
9/14/2018,11,27
9/14/2018,12,29
9/14/2018,13,37
9/14/2018,14,41
9/14/2018,15,47
9/14/2018,16,42
9/14/2018,17,44
9/14/2018,18,42
9/14/2018,19,43
9/14/2018,20,42
9/14/2018,21,44
9/14/2018,22,45
9/14/2018,23,44
9/15/2018,0,40
9/15/2018,1,36
9/15/2018,2,30
9/15/2018,3,25
9/15/2018,4,21
9/15/2018,5,20
9/15/2018,6,16
9/15/2018,7,18
9/15/2018,8,18
9/15/2018,9,20
9/15/2018,10,22
9/15/2018,11,31
9/15/2018,12,45
9/15/2018,13,45
9/15/2018,14,46
9/15/2018,15,51
9/15/2018,16,57
9/15/2018,17,60
9/15/2018,18,62
9/15/2018,19,58
9/15/2018,20,57
9/15/2018,21,61
9/15/2018,22,60
9/15/2018,23,55
9/16/2018,0,38
9/16/2018,1,31
9/16/2018,2,23
9/16/2018,3,17
9/16/2018,4,10
9/16/2018,5,10
9/16/2018,6,11
9/16/2018,7,14
9/16/2018,8,11
9/16/2018,9,12
9/16/2018,10,20
9/16/2018,11,30
9/16/2018,12,38
9/16/2018,13,44
9/16/2018,14,34
9/16/2018,15,28
9/16/2018,16,34
9/16/2018,17,44
9/16/2018,18,43
9/16/2018,19,35
9/16/2018,20,35
9/16/2018,21,35
9/16/2018,22,31
9/16/2018,23,28
9/17/2018,0,20
9/17/2018,1,15
9/17/2018,2,11
9/17/2018,3,9
9/17/2018,4,7
9/17/2018,5,8
9/17/2018,6,8
9/17/2018,7,11
9/17/2018,8,13
9/17/2018,9,21
9/17/2018,10,31
9/17/2018,11,41
9/17/2018,12,47
9/17/2018,13,49
9/17/2018,14,53
9/17/2018,15,58
9/17/2018,16,62
9/17/2018,17,62
9/17/2018,18,60
9/17/2018,19,58
9/17/2018,20,59
9/17/2018,21,53
9/17/2018,22,51
9/17/2018,23,40
9/18/2018,0,38
9/18/2018,1,34
9/18/2018,2,23
9/18/2018,3,20
9/18/2018,4,15
9/18/2018,5,16
9/18/2018,6,10
9/18/2018,7,13
9/18/2018,8,10
9/18/2018,9,19
9/18/2018,10,28
9/18/2018,11,42
9/18/2018,12,50
9/18/2018,13,41
9/18/2018,14,38
9/18/2018,15,37
9/18/2018,16,32
9/18/2018,17,31
9/18/2018,18,32
9/18/2018,19,46
9/18/2018,20,45
9/18/2018,21,44
9/18/2018,22,28
9/18/2018,23,21
9/19/2018,0,25
9/19/2018,1,15
9/19/2018,2,14
9/19/2018,3,9
9/19/2018,4,8
9/19/2018,5,8
9/19/2018,6,7
9/19/2018,7,9
9/19/2018,8,9
9/19/2018,9,11
9/19/2018,10,20
9/19/2018,11,31
9/19/2018,12,36
9/19/2018,13,41
9/19/2018,14,46
9/19/2018,15,49
9/19/2018,16,52
9/19/2018,17,47
9/19/2018,18,44
9/19/2018,19,46
9/19/2018,20,51
9/19/2018,21,47
9/19/2018,22,37
9/19/2018,23,32
9/20/2018,0,25
9/20/2018,1,19
9/20/2018,2,19
9/20/2018,3,18
9/20/2018,4,14
9/20/2018,5,15
9/20/2018,6,17
9/20/2018,7,15
9/20/2018,8,16
9/20/2018,9,21
9/20/2018,10,24
9/20/2018,11,30
9/20/2018,12,31
9/20/2018,13,32
9/20/2018,14,34
9/20/2018,15,39
9/20/2018,16,39
9/20/2018,17,39
9/20/2018,18,43
9/20/2018,19,49
9/20/2018,20,48
9/20/2018,21,48
9/20/2018,22,39
9/20/2018,23,37
9/21/2018,0,26
9/21/2018,1,27
9/21/2018,2,21
9/21/2018,3,15
9/21/2018,4,12
9/21/2018,5,11
9/21/2018,6,16
9/21/2018,7,15
9/21/2018,8,17
9/21/2018,9,20
9/21/2018,10,23
9/21/2018,11,26
9/21/2018,12,28
9/21/2018,13,34
9/21/2018,14,47
9/21/2018,15,48
9/21/2018,16,53
9/21/2018,17,48
9/21/2018,18,47
9/21/2018,19,46
9/21/2018,20,42
9/21/2018,21,43
9/21/2018,22,45
9/21/2018,23,34
9/22/2018,0,28
9/22/2018,1,21
9/22/2018,2,14
9/22/2018,3,13
9/22/2018,4,11
9/22/2018,5,8
9/22/2018,6,5
9/22/2018,7,4
9/22/2018,8,6
9/22/2018,9,8
9/22/2018,10,19
9/22/2018,11,25
9/22/2018,12,33
9/22/2018,13,39
9/22/2018,14,40
9/22/2018,15,40
9/22/2018,16,38
9/22/2018,17,40
9/22/2018,18,42
9/22/2018,19,37
9/22/2018,20,35
9/22/2018,21,33
9/22/2018,22,26
9/22/2018,23,23
9/23/2018,0,22
9/23/2018,1,19
9/23/2018,2,25
9/23/2018,3,22
9/23/2018,4,20
9/23/2018,5,20
9/23/2018,6,21
9/23/2018,7,19
9/23/2018,8,23
9/23/2018,9,26
9/23/2018,10,28
9/23/2018,11,38
9/23/2018,12,40
9/23/2018,13,46
9/23/2018,14,55
9/23/2018,15,57
9/23/2018,16,61
9/23/2018,17,53
9/23/2018,18,54
9/23/2018,19,50
9/23/2018,20,54
9/23/2018,21,53
9/23/2018,22,53
9/23/2018,23,48
9/24/2018,0,41
9/24/2018,1,37
9/24/2018,2,35
9/24/2018,3,27
9/24/2018,4,21
9/24/2018,5,20
9/24/2018,6,16
9/24/2018,7,15
9/24/2018,8,21
9/24/2018,9,28
9/24/2018,10,34
9/24/2018,11,38
9/24/2018,12,47
9/24/2018,13,45
9/24/2018,14,47
9/24/2018,15,48
9/24/2018,16,54
9/24/2018,17,61
9/24/2018,18,60
9/24/2018,19,64
9/24/2018,20,70
9/24/2018,21,64
9/24/2018,22,59
9/24/2018,23,55
9/25/2018,0,52
9/25/2018,1,40
9/25/2018,2,34
9/25/2018,3,28
9/25/2018,4,27
9/25/2018,5,28
9/25/2018,6,21
9/25/2018,7,22
9/25/2018,8,25
9/25/2018,9,27
9/25/2018,10,36
9/25/2018,11,33
9/25/2018,12,43
9/25/2018,13,44
9/25/2018,14,41
9/25/2018,15,41
9/25/2018,16,41
9/25/2018,17,38
9/25/2018,18,35
9/25/2018,19,32
9/25/2018,20,29
9/25/2018,21,31
9/25/2018,22,30
9/25/2018,23,33
9/26/2018,0,32
9/26/2018,1,27
9/26/2018,2,17
9/26/2018,3,11
9/26/2018,4,10
9/26/2018,5,9
9/26/2018,6,11
9/26/2018,7,15
9/26/2018,8,15
9/26/2018,9,13
9/26/2018,10,19
9/26/2018,11,25
9/26/2018,12,28
9/26/2018,13,36
9/26/2018,14,39
9/26/2018,15,44
9/26/2018,16,43
9/26/2018,17,47
9/26/2018,18,45
9/26/2018,19,43
9/26/2018,20,39
9/26/2018,21,33
9/26/2018,22,35
9/26/2018,23,28
9/27/2018,0,20
9/27/2018,1,13
9/27/2018,2,12
9/27/2018,3,11
9/27/2018,4,11
9/27/2018,5,10
9/27/2018,6,10
9/27/2018,7,13
9/27/2018,8,15
9/27/2018,9,23
9/27/2018,10,29
9/27/2018,11,34
9/27/2018,12,42
9/27/2018,13,39
9/27/2018,14,47
9/27/2018,15,51
9/27/2018,16,52
9/27/2018,17,56
9/27/2018,18,51
9/27/2018,19,52
9/27/2018,20,39
9/27/2018,21,35
9/27/2018,22,29
9/27/2018,23,28
9/28/2018,0,28
9/28/2018,1,29
9/28/2018,2,25
9/28/2018,3,20
9/28/2018,4,18
9/28/2018,5,17
9/28/2018,6,9
9/28/2018,7,13
9/28/2018,8,13
9/28/2018,9,16
9/28/2018,10,19
9/28/2018,11,23
9/28/2018,12,34
9/28/2018,13,38
9/28/2018,14,47
9/28/2018,15,44
9/28/2018,16,38
9/28/2018,17,44
9/28/2018,18,43
9/28/2018,19,41
9/28/2018,20,43
9/28/2018,21,40
9/28/2018,22,42
9/28/2018,23,48
9/29/2018,0,38
9/29/2018,1,36
9/29/2018,2,30
9/29/2018,3,27
9/29/2018,4,25
9/29/2018,5,21
9/29/2018,6,13
9/29/2018,7,13
9/29/2018,8,14
9/29/2018,9,13
9/29/2018,10,17
9/29/2018,11,35
9/29/2018,12,40
9/29/2018,13,38
9/29/2018,14,36
9/29/2018,15,38
9/29/2018,16,36
9/29/2018,17,35
9/29/2018,18,38
9/29/2018,19,41
9/29/2018,20,47
9/29/2018,21,46
9/29/2018,22,51
9/29/2018,23,43
9/30/2018,0,37
9/30/2018,1,33
9/30/2018,2,26
9/30/2018,3,24
9/30/2018,4,24
9/30/2018,5,17
9/30/2018,6,16
9/30/2018,7,11
9/30/2018,8,13
9/30/2018,9,14
9/30/2018,10,17
9/30/2018,11,28
9/30/2018,12,38
9/30/2018,13,38
9/30/2018,14,40
9/30/2018,15,43
9/30/2018,16,48
9/30/2018,17,52
9/30/2018,18,52
9/30/2018,19,47
9/30/2018,20,44
9/30/2018,21,40
9/30/2018,22,40
9/30/2018,23,39
10/1/2018,0,32
10/1/2018,1,34
10/1/2018,2,27
10/1/2018,3,21
10/1/2018,4,21
10/1/2018,5,13
10/1/2018,6,9
10/1/2018,7,9
10/1/2018,8,8
10/1/2018,9,10
10/1/2018,10,16
10/1/2018,11,24
10/1/2018,12,27
10/1/2018,13,40
10/1/2018,14,46
10/1/2018,15,44
10/1/2018,16,38
10/1/2018,17,46
10/1/2018,18,51
10/1/2018,19,57
10/1/2018,20,58
10/1/2018,21,56
10/1/2018,22,48
10/1/2018,23,42
10/2/2018,0,35
10/2/2018,1,29
10/2/2018,2,26
10/2/2018,3,24
10/2/2018,4,16
10/2/2018,5,13
10/2/2018,6,9
10/2/2018,7,8
10/2/2018,8,12
10/2/2018,9,20
10/2/2018,10,26
10/2/2018,11,34
10/2/2018,12,36
10/2/2018,13,43
10/2/2018,14,46
10/2/2018,15,40
10/2/2018,16,45
10/2/2018,17,43
10/2/2018,18,43
10/2/2018,19,42
10/2/2018,20,43
10/2/2018,21,44
10/2/2018,22,47
10/2/2018,23,38
10/3/2018,0,34
10/3/2018,1,34
10/3/2018,2,24
10/3/2018,3,22
10/3/2018,4,24
10/3/2018,5,19
10/3/2018,6,17
10/3/2018,7,20
10/3/2018,8,23
10/3/2018,9,25
10/3/2018,10,28
10/3/2018,11,41
10/3/2018,12,51
10/3/2018,13,57
10/3/2018,14,63
10/3/2018,15,58
10/3/2018,16,63
10/3/2018,17,67
10/3/2018,18,58
10/3/2018,19,60
10/3/2018,20,61
10/3/2018,21,55
10/3/2018,22,48
10/3/2018,23,34
10/4/2018,0,20
10/4/2018,1,21
10/4/2018,2,16
10/4/2018,3,6
10/4/2018,4,5
10/4/2018,5,5
10/4/2018,6,3
10/4/2018,7,4
10/4/2018,8,12
10/4/2018,9,16
10/4/2018,10,22
10/4/2018,11,25
10/4/2018,12,32
10/4/2018,13,33
10/4/2018,14,38
10/4/2018,15,39
10/4/2018,16,40
10/4/2018,17,39
10/4/2018,18,44
10/4/2018,19,53
10/4/2018,20,54
10/4/2018,21,56
10/4/2018,22,56
10/4/2018,23,42
10/5/2018,0,25
10/5/2018,1,18
10/5/2018,2,18
10/5/2018,3,11
10/5/2018,4,10
10/5/2018,5,8
10/5/2018,6,8
10/5/2018,7,4
10/5/2018,8,11
10/5/2018,9,15
10/5/2018,10,19
10/5/2018,11,22
10/5/2018,12,31
10/5/2018,13,34
10/5/2018,14,39
10/5/2018,15,38
10/5/2018,16,41
10/5/2018,17,43
10/5/2018,18,36
10/5/2018,19,39
10/5/2018,20,38
10/5/2018,21,38
10/5/2018,22,33
10/5/2018,23,31
10/6/2018,0,34
10/6/2018,1,31
10/6/2018,2,26
10/6/2018,3,18
10/6/2018,4,13
10/6/2018,5,10
10/6/2018,6,6
10/6/2018,7,9
10/6/2018,8,13
10/6/2018,9,11
10/6/2018,10,13
10/6/2018,11,19
10/6/2018,12,24
10/6/2018,13,30
10/6/2018,14,30
10/6/2018,15,33
10/6/2018,16,36
10/6/2018,17,40
10/6/2018,18,40
10/6/2018,19,38
10/6/2018,20,39
10/6/2018,21,42
10/6/2018,22,29
10/6/2018,23,31
10/7/2018,0,31
10/7/2018,1,28
10/7/2018,2,28
10/7/2018,4,28
10/7/2018,5,17
10/7/2018,6,12
10/7/2018,7,14
10/7/2018,8,12
10/7/2018,9,17
10/7/2018,10,22
10/7/2018,11,28
10/7/2018,12,32
10/7/2018,13,38
10/7/2018,14,44
10/7/2018,15,47
10/7/2018,16,47
10/7/2018,17,43
10/7/2018,18,43
10/7/2018,19,38
10/7/2018,20,41
10/7/2018,21,41
10/7/2018,22,35
10/7/2018,23,22
10/8/2018,0,25
10/8/2018,1,25
10/8/2018,2,27
10/8/2018,3,25
10/8/2018,4,20
10/8/2018,5,15
10/8/2018,6,14
10/8/2018,7,15
10/8/2018,8,16
10/8/2018,9,16
10/8/2018,10,21
10/8/2018,11,27
10/8/2018,12,34
10/8/2018,13,44
10/8/2018,14,46
10/8/2018,15,56
10/8/2018,16,60
10/8/2018,17,61
10/8/2018,18,63
10/8/2018,19,61
10/8/2018,20,62
10/8/2018,21,58
10/8/2018,22,56
10/8/2018,23,42
10/9/2018,0,33
10/9/2018,1,32
10/9/2018,2,24
10/9/2018,3,18
10/9/2018,4,18
10/9/2018,5,16
10/9/2018,6,13
10/9/2018,7,11
10/9/2018,8,8
10/9/2018,9,15
10/9/2018,10,16
10/9/2018,11,20
10/9/2018,12,27
10/9/2018,13,31
10/9/2018,14,42
10/9/2018,15,53
10/9/2018,16,57
10/9/2018,17,54
10/9/2018,18,54
10/9/2018,19,52
10/9/2018,20,49
10/9/2018,21,49
10/9/2018,22,47
10/9/2018,23,43
10/10/2018,0,35
10/10/2018,1,32
10/10/2018,2,26
10/10/2018,3,24
10/10/2018,4,21
10/10/2018,5,26
10/10/2018,6,27
10/10/2018,7,26
10/10/2018,8,28
10/10/2018,9,30
10/10/2018,10,36
10/10/2018,11,40
10/10/2018,12,46
10/10/2018,13,47
10/10/2018,14,47
10/10/2018,15,48
10/10/2018,16,46
10/10/2018,17,54
10/10/2018,18,53
10/10/2018,19,52
10/10/2018,20,51
10/10/2018,21,53
10/10/2018,22,45
10/10/2018,23,47
10/11/2018,0,43
10/11/2018,1,37
10/11/2018,2,30
10/11/2018,3,26
10/11/2018,4,23
10/11/2018,5,18
10/11/2018,6,16
10/11/2018,7,9
10/11/2018,8,11
10/11/2018,9,11
10/11/2018,10,19
10/11/2018,11,28
10/11/2018,12,40
10/11/2018,13,43
10/11/2018,14,49
10/11/2018,15,46
10/11/2018,16,42
10/11/2018,17,40
10/11/2018,18,41
10/11/2018,19,31
10/11/2018,20,33
10/11/2018,21,34
10/11/2018,22,40
10/11/2018,23,29
10/12/2018,0,27
10/12/2018,1,25
10/12/2018,2,27
10/12/2018,3,20
10/12/2018,4,17
10/12/2018,5,13
10/12/2018,6,10
10/12/2018,7,12
10/12/2018,8,18
10/12/2018,9,17
10/12/2018,10,18
10/12/2018,11,25
10/12/2018,12,35
10/12/2018,13,33
10/12/2018,14,42
10/12/2018,15,38
10/12/2018,16,39
10/12/2018,17,38
10/12/2018,18,53
10/12/2018,19,53
10/12/2018,20,43
10/12/2018,21,38
